Input.index,WorkerId,Input.English,Input.French,Answer.translation
24,ACS6S6YQWPTZ1,Binomial distribution,distribution binomiale,distribution binomiale
24,ACS6S6YQWPTZ1,Bloom filter,filtre de Bloom,filtre de Bloom
24,AJFSM5DLXF59T,Beta distribution,distribution bêta,distribution Beta
24,AJFSM5DLXF59T,Bethe approximation,approximation Bethe,approximation de Bethe
24,AJFSM5DLXF59T,Bhattacharyya coefficient,coefficient de Bhattacharyya,coefficient de Bhattacharyya
24,AJFSM5DLXF59T,Binomial distribution,distribution binomiale,distribution binomiale
24,AJFSM5DLXF59T,Bloom filter,filtre de Bloom,filtre de Bloom
25,A14F5XX4Y4KG9P,Boltzmann distribution,distribution de Boltzmann,Boltzmann distribution: distribution de Boltzmann
25,A14F5XX4Y4KG9P,Boltzmann exploration,Exploration de Boltzmann,Boltzmann exploration: exploration de Boltzmann
25,A14F5XX4Y4KG9P,Bonferroni correction,Correction de Bonferroni,Bonferroni correction: correction de Bonferroni
25,A14F5XX4Y4KG9P,Boolean formula,formule booléenne,Boolean formula: formule booléenne
25,A14F5XX4Y4KG9P,Boolean function,fonction booléenne,Boolean function: fonction booléenne
25,A1DP3WNXZKMBVL,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,A1DP3WNXZKMBVL,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,A1DP3WNXZKMBVL,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,A1DP3WNXZKMBVL,Boolean formula,formule booléenne,formule booléenne
25,A1DP3WNXZKMBVL,Boolean function,fonction booléenne,fonction booléenne
25,A1S9SJ5CZTZH1M,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,A1S9SJ5CZTZH1M,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,A1S9SJ5CZTZH1M,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,A1S9SJ5CZTZH1M,Boolean formula,formule booléenne,formule booléenne
25,A1S9SJ5CZTZH1M,Boolean function,fonction booléenne,fonction booléenne
25,A21RTAAAV3BQ1U,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,A21RTAAAV3BQ1U,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,A21RTAAAV3BQ1U,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,A21RTAAAV3BQ1U,Boolean formula,formule booléenne,formule booléenne
25,A21RTAAAV3BQ1U,Boolean function,fonction booléenne,fonction booléenne
25,A3JDSO90RW8ORC,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,A3JDSO90RW8ORC,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,A3JDSO90RW8ORC,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,A3JDSO90RW8ORC,Boolean formula,formule booléenne,formule booléenne
25,A3JDSO90RW8ORC,Boolean function,fonction booléenne,fonction booléenne
25,A3ND1PA3UG9DXF,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,A3ND1PA3UG9DXF,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,A3ND1PA3UG9DXF,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,A3ND1PA3UG9DXF,Boolean formula,formule booléenne,formule booléenne
25,A3ND1PA3UG9DXF,Boolean function,fonction booléenne,fonction booléenne
25,AATNSR9QAYC5Q,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,AATNSR9QAYC5Q,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,AATNSR9QAYC5Q,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,AATNSR9QAYC5Q,Boolean formula,formule booléenne,formule booléenne
25,AATNSR9QAYC5Q,Boolean function,fonction booléenne,fonction booléenne
25,ACS6S6YQWPTZ1,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,ACS6S6YQWPTZ1,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,ACS6S6YQWPTZ1,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,ACS6S6YQWPTZ1,Boolean formula,formule booléenne,formule booléenne
25,ACS6S6YQWPTZ1,Boolean function,fonction booléenne,fonction booléenne
25,AHX4W473FN5US,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,AHX4W473FN5US,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,AHX4W473FN5US,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,AHX4W473FN5US,Boolean formula,formule booléenne,formule booléenne
25,AHX4W473FN5US,Boolean function,fonction booléenne,fonction booléenne
25,AJFSM5DLXF59T,Boltzmann distribution,distribution de Boltzmann,distribution de Boltzmann
25,AJFSM5DLXF59T,Boltzmann exploration,Exploration de Boltzmann,exploration de Boltzmann
25,AJFSM5DLXF59T,Bonferroni correction,Correction de Bonferroni,correction de Bonferroni
25,AJFSM5DLXF59T,Boolean formula,formule booléenne,formule booléenne
25,AJFSM5DLXF59T,Boolean function,fonction booléenne,fonction booléenne
26,A14F5XX4Y4KG9P,Boolean variable,variable booléenne,variable booléenne
26,A14F5XX4Y4KG9P,Borda scores,score de Borda,scores de Borda
26,A14F5XX4Y4KG9P,Bradley-Terry Model,Modèle Bradley-Terry,Modèle de Bradley-Terry
26,A14F5XX4Y4KG9P,Branch and Bound,Séparation et évaluation,Élagage et Bornage
26,A14F5XX4Y4KG9P,Bregman divergence,divergence de Bregman,divergence de Bregman
26,A1DEIZQB0X8KNT,Boolean variable,variable booléenne,variable booléenne
26,A1DEIZQB0X8KNT,Borda scores,score de Borda,scores de Borda
26,A1DEIZQB0X8KNT,Bradley-Terry Model,Modèle Bradley-Terry,modèle de Bradley-Terry
26,A1DEIZQB0X8KNT,Branch and Bound,Séparation et évaluation,méthode de branch and bound
26,A1DEIZQB0X8KNT,Bregman divergence,divergence de Bregman,divergence de Bregman
26,A1DP3WNXZKMBVL,Boolean variable,variable booléenne,variable booléenne
26,A1DP3WNXZKMBVL,Borda scores,score de Borda,scores de Borda
26,A1DP3WNXZKMBVL,Bradley-Terry Model,Modèle Bradley-Terry,Modèle Bradley-Terry
26,A1DP3WNXZKMBVL,Branch and Bound,Séparation et évaluation,Branch and Bound
26,A1DP3WNXZKMBVL,Bregman divergence,divergence de Bregman,divergence de Bregman
26,A1S9SJ5CZTZH1M,Boolean variable,variable booléenne,variable booléenne
26,A1S9SJ5CZTZH1M,Borda scores,score de Borda,scores de Borda
26,A1S9SJ5CZTZH1M,Bradley-Terry Model,Modèle Bradley-Terry,Modèle de Bradley-Terry
26,A1S9SJ5CZTZH1M,Branch and Bound,Séparation et évaluation,Méthode de Branch and Bound
26,A1S9SJ5CZTZH1M,Bregman divergence,divergence de Bregman,divergence de Bregman
26,A21RTAAAV3BQ1U,Boolean variable,variable booléenne,variable booléenne
26,A21RTAAAV3BQ1U,Borda scores,score de Borda,scores de Borda
26,A21RTAAAV3BQ1U,Bradley-Terry Model,Modèle Bradley-Terry,modèle de Bradley-Terry
26,A21RTAAAV3BQ1U,Branch and Bound,Séparation et évaluation,méthode de Branch and Bound
26,A21RTAAAV3BQ1U,Bregman divergence,divergence de Bregman,divergence de Bregman
26,A2QG6WA7SYJY5Y,Boolean variable,variable booléenne,Variable booléenne
26,A2QG6WA7SYJY5Y,Borda scores,score de Borda,Scores de Borda
26,A2QG6WA7SYJY5Y,Bradley-Terry Model,Modèle Bradley-Terry,Modèle de Bradley-Terry
26,A2QG6WA7SYJY5Y,Branch and Bound,Séparation et évaluation,Élagage et bornage (Branch and Bound)
26,A2QG6WA7SYJY5Y,Bregman divergence,divergence de Bregman,Divergence de Bregman
26,AATNSR9QAYC5Q,Boolean variable,variable booléenne,variable booléenne
26,AATNSR9QAYC5Q,Borda scores,score de Borda,scores de Borda
26,AATNSR9QAYC5Q,Bradley-Terry Model,Modèle Bradley-Terry,modèle de Bradley-Terry
26,AATNSR9QAYC5Q,Branch and Bound,Séparation et évaluation,élagage et bornage
26,AATNSR9QAYC5Q,Bregman divergence,divergence de Bregman,divergence de Bregman
26,ACS6S6YQWPTZ1,Boolean variable,variable booléenne,variable booléenne
26,ACS6S6YQWPTZ1,Borda scores,score de Borda,scores de Borda
26,ACS6S6YQWPTZ1,Bradley-Terry Model,Modèle Bradley-Terry,modèle de Bradley-Terry
26,ACS6S6YQWPTZ1,Branch and Bound,Séparation et évaluation,méthode de Branch and Bound
26,ACS6S6YQWPTZ1,Bregman divergence,divergence de Bregman,divergence de Bregman
26,AHX4W473FN5US,Boolean variable,variable booléenne,variable booléenne
26,AHX4W473FN5US,Borda scores,score de Borda,scores de Borda
26,AHX4W473FN5US,Bradley-Terry Model,Modèle Bradley-Terry,modèle Bradley-Terry
26,AHX4W473FN5US,Branch and Bound,Séparation et évaluation,méthode Branch and Bound
26,AHX4W473FN5US,Bregman divergence,divergence de Bregman,divergence de Bregman
26,AJFSM5DLXF59T,Boolean variable,variable booléenne,variable booléenne
26,AJFSM5DLXF59T,Borda scores,score de Borda,scores de Borda
26,AJFSM5DLXF59T,Bradley-Terry Model,Modèle Bradley-Terry,modèle Bradley-Terry
26,AJFSM5DLXF59T,Branch and Bound,Séparation et évaluation,méthode Branch and Bound
26,AJFSM5DLXF59T,Bregman divergence,divergence de Bregman,divergence de Bregman
27,A14F5XX4Y4KG9P,Bregman's method,méthode de Bregman,méthode de Bregman
27,A14F5XX4Y4KG9P,Bundle adjustment,ajustement de faisceau,ajustement de faisceau
27,A14F5XX4Y4KG9P,Byte-Pair Encoding,encodage par paires d'octets (BPE),encodage par paires de bytes
27,A14F5XX4Y4KG9P,CAS,CAS,CAS
27,A14F5XX4Y4KG9P,CDA,CDA,CDA
27,A1DEIZQB0X8KNT,Bregman's method,méthode de Bregman,méthode de Bregman
27,A1DEIZQB0X8KNT,Bundle adjustment,ajustement de faisceau,ajustement de faisceau
27,A1DEIZQB0X8KNT,Byte-Pair Encoding,encodage par paires d'octets (BPE),encodage par paires de bytes
27,A1DEIZQB0X8KNT,CAS,CAS,Système de Calcul Algébrique
27,A1DEIZQB0X8KNT,CDA,CDA,Analyse de Données Causales
27,A1DP3WNXZKMBVL,Bregman's method,méthode de Bregman,méthode de Bregman
27,A1DP3WNXZKMBVL,Bundle adjustment,ajustement de faisceau,ajustement par faisceau
27,A1DP3WNXZKMBVL,Byte-Pair Encoding,encodage par paires d'octets (BPE),encodage par paires de bytes
27,A1DP3WNXZKMBVL,CAS,CAS,CAS
27,A1DP3WNXZKMBVL,CDA,CDA,ADC
27,A1RAJW5O9HPPE2,Bregman's method,méthode de Bregman,méthode de Bregman
27,A1RAJW5O9HPPE2,Bundle adjustment,ajustement de faisceau,ajustement de faisceau
27,A1RAJW5O9HPPE2,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,A1RAJW5O9HPPE2,CAS,CAS,CAS
27,A1RAJW5O9HPPE2,CDA,CDA,CDA
27,A1S9SJ5CZTZH1M,Bregman's method,méthode de Bregman,Méthode de Bregman
27,A1S9SJ5CZTZH1M,Bundle adjustment,ajustement de faisceau,Ajustement par faisceau
27,A1S9SJ5CZTZH1M,Byte-Pair Encoding,encodage par paires d'octets (BPE),Codage par paires de bytes
27,A1S9SJ5CZTZH1M,CAS,CAS,CAS
27,A1S9SJ5CZTZH1M,CDA,CDA,CDA
27,A21RTAAAV3BQ1U,Bregman's method,méthode de Bregman,méthode de Bregman
27,A21RTAAAV3BQ1U,Bundle adjustment,ajustement de faisceau,ajustement de faisceau
27,A21RTAAAV3BQ1U,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,A21RTAAAV3BQ1U,CAS,CAS,CAS
27,A21RTAAAV3BQ1U,CDA,CDA,CDA
27,A3QLNXYO3P06WF,Bregman's method,méthode de Bregman,méthode de Bregman
27,A3QLNXYO3P06WF,Bundle adjustment,ajustement de faisceau,ajustement en faisceau
27,A3QLNXYO3P06WF,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,A3QLNXYO3P06WF,CAS,CAS,CAS
27,A3QLNXYO3P06WF,CDA,CDA,CDA
27,AATNSR9QAYC5Q,Bregman's method,méthode de Bregman,méthode de Bregman
27,AATNSR9QAYC5Q,Bundle adjustment,ajustement de faisceau,ajustement de faisceau
27,AATNSR9QAYC5Q,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,AATNSR9QAYC5Q,CAS,CAS,CAS
27,AATNSR9QAYC5Q,CDA,CDA,CDA
27,AHX4W473FN5US,Bregman's method,méthode de Bregman,méthode de Bregman
27,AHX4W473FN5US,Bundle adjustment,ajustement de faisceau,ajustement par faisceau
27,AHX4W473FN5US,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,AHX4W473FN5US,CAS,CAS,CAS
27,AHX4W473FN5US,CDA,CDA,CDA
27,AJFSM5DLXF59T,Bregman's method,méthode de Bregman,méthode de Bregman
27,AJFSM5DLXF59T,Bundle adjustment,ajustement de faisceau,ajustement par faisceau
27,AJFSM5DLXF59T,Byte-Pair Encoding,encodage par paires d'octets (BPE),codage par paires de bytes
27,AJFSM5DLXF59T,CAS,CAS,CAS (Système de Numérotation des Substances Chimiques)
27,AJFSM5DLXF59T,CDA,CDA,ACD (Analyse de Contenu Dynamique)
28,A14F5XX4Y4KG9P,CEAS,CEAS,CEAS: CEAS
28,A14F5XX4Y4KG9P,CLIP,CLIP,CLIP: CLIP
28,A14F5XX4Y4KG9P,CLS,CLS,CLS: CLS
28,A14F5XX4Y4KG9P,CONLL,CoNLL,CONLL: CONLL
28,A14F5XX4Y4KG9P,CRF,CRF,CRF: CRF
28,A1DEIZQB0X8KNT,CEAS,CEAS,HORLOGE
28,A1DEIZQB0X8KNT,CLIP,CLIP,AGRAFE
28,A1DEIZQB0X8KNT,CLS,CLS,CLS
28,A1DEIZQB0X8KNT,CONLL,CoNLL,CONLL
28,A1DEIZQB0X8KNT,CRF,CRF,FRC
28,A1RAJW5O9HPPE2,CEAS,CEAS,CEAS
28,A1RAJW5O9HPPE2,CLIP,CLIP,CLIP
28,A1RAJW5O9HPPE2,CLS,CLS,CLS
28,A1RAJW5O9HPPE2,CONLL,CoNLL,CONLL
28,A1RAJW5O9HPPE2,CRF,CRF,CRF
28,A1S9SJ5CZTZH1M,CEAS,CEAS,CEAS
28,A1S9SJ5CZTZH1M,CLIP,CLIP,CLIP
28,A1S9SJ5CZTZH1M,CLS,CLS,CLS
28,A1S9SJ5CZTZH1M,CONLL,CoNLL,CONLL
28,A1S9SJ5CZTZH1M,CRF,CRF,CRF
28,A21RTAAAV3BQ1U,CEAS,CEAS,CEAS  Question 2: CLIP  Question 3: CLS  Question 4: CONLL  Question 5: CRF
28,A21RTAAAV3BQ1U,CLIP,CLIP,CLIP
28,A21RTAAAV3BQ1U,CLS,CLS,CLS
28,A21RTAAAV3BQ1U,CONLL,CoNLL,CONLL
28,A21RTAAAV3BQ1U,CRF,CRF,CRF
28,A2QG6WA7SYJY5Y,CEAS,CEAS,CEAS
28,A2QG6WA7SYJY5Y,CLIP,CLIP,CLIP
28,A2QG6WA7SYJY5Y,CLS,CLS,CLS
28,A2QG6WA7SYJY5Y,CONLL,CoNLL,CONLL
28,A2QG6WA7SYJY5Y,CRF,CRF,CRF
28,A3JDSO90RW8ORC,CEAS,CEAS,CEAS
28,A3JDSO90RW8ORC,CLIP,CLIP,CLIP
28,A3JDSO90RW8ORC,CLS,CLS,CLS
28,A3JDSO90RW8ORC,CONLL,CoNLL,CONLL
28,A3JDSO90RW8ORC,CRF,CRF,CRF
28,A3JPQAK02PUM87,CEAS,CEAS,CEAS
28,A3JPQAK02PUM87,CLIP,CLIP,CLIP
28,A3JPQAK02PUM87,CLS,CLS,CLS
28,A3JPQAK02PUM87,CONLL,CoNLL,CONLL
28,A3JPQAK02PUM87,CRF,CRF,CRF
28,A3QLNXYO3P06WF,CEAS,CEAS,CEAS
28,A3QLNXYO3P06WF,CLIP,CLIP,CLIP
28,A3QLNXYO3P06WF,CLS,CLS,CLS
28,A3QLNXYO3P06WF,CONLL,CoNLL,CONLL
28,A3QLNXYO3P06WF,CRF,CRF,CRF
28,AJFSM5DLXF59T,CEAS,CEAS,CEAS
28,AJFSM5DLXF59T,CLIP,CLIP,CLIP
28,AJFSM5DLXF59T,CLS,CLS,CLS
28,AJFSM5DLXF59T,CONLL,CoNLL,CONLL
28,AJFSM5DLXF59T,CRF,CRF,CRF
29,A14F5XX4Y4KG9P,Caltech-101,Caltech-101,Caltech-101
29,A14F5XX4Y4KG9P,CamemBERT,CamemBERT,CamemBERT
29,A14F5XX4Y4KG9P,Canny detector,détecteur de Canny,détecteur de Canny
29,A14F5XX4Y4KG9P,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,A14F5XX4Y4KG9P,Categorical distribution,distribution catégorielle,distribution catégorique
29,A1DEIZQB0X8KNT,Caltech-101,Caltech-101,Caltech-101
29,A1DEIZQB0X8KNT,CamemBERT,CamemBERT,CamemBERT
29,A1DEIZQB0X8KNT,Canny detector,détecteur de Canny,détecteur de Canny
29,A1DEIZQB0X8KNT,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,A1DEIZQB0X8KNT,Categorical distribution,distribution catégorielle,distribution catégorique
29,A1DP3WNXZKMBVL,Caltech-101,Caltech-101,Caltech-101
29,A1DP3WNXZKMBVL,CamemBERT,CamemBERT,CamemBERT
29,A1DP3WNXZKMBVL,Canny detector,détecteur de Canny,détecteur de Canny
29,A1DP3WNXZKMBVL,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,A1DP3WNXZKMBVL,Categorical distribution,distribution catégorielle,distribution catégorielle
29,A1S9SJ5CZTZH1M,Caltech-101,Caltech-101,Caltech-101
29,A1S9SJ5CZTZH1M,CamemBERT,CamemBERT,CamemBERT
29,A1S9SJ5CZTZH1M,Canny detector,détecteur de Canny,détecteur de Canny
29,A1S9SJ5CZTZH1M,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,A1S9SJ5CZTZH1M,Categorical distribution,distribution catégorielle,distribution catégorique
29,A2QG6WA7SYJY5Y,Caltech-101,Caltech-101,Caltech-101
29,A2QG6WA7SYJY5Y,CamemBERT,CamemBERT,CamemBERT
29,A2QG6WA7SYJY5Y,Canny detector,détecteur de Canny,Détecteur de Canny
29,A2QG6WA7SYJY5Y,Canny edge detector,détecteur de contours Canny,Détecteur de contours de Canny
29,A2QG6WA7SYJY5Y,Categorical distribution,distribution catégorielle,Distribution catégorique
29,A3JDSO90RW8ORC,Caltech-101,Caltech-101,Caltech-101
29,A3JDSO90RW8ORC,CamemBERT,CamemBERT,CamemBERT
29,A3JDSO90RW8ORC,Canny detector,détecteur de Canny,détecteur de Canny
29,A3JDSO90RW8ORC,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,A3JDSO90RW8ORC,Categorical distribution,distribution catégorielle,distribution catégorique
29,AATNSR9QAYC5Q,Caltech-101,Caltech-101,Caltech-101
29,AATNSR9QAYC5Q,CamemBERT,CamemBERT,CamemBERT
29,AATNSR9QAYC5Q,Canny detector,détecteur de Canny,détecteur de Canny
29,AATNSR9QAYC5Q,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,AATNSR9QAYC5Q,Categorical distribution,distribution catégorielle,distribution catégorique
29,ACS6S6YQWPTZ1,Caltech-101,Caltech-101,Caltech-101
29,ACS6S6YQWPTZ1,CamemBERT,CamemBERT,CamemBERT
29,ACS6S6YQWPTZ1,Canny detector,détecteur de Canny,détecteur de Canny
29,ACS6S6YQWPTZ1,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,ACS6S6YQWPTZ1,Categorical distribution,distribution catégorielle,distribution catégorique
29,AHX4W473FN5US,Caltech-101,Caltech-101,Caltech-101
29,AHX4W473FN5US,CamemBERT,CamemBERT,CamemBERT
29,AHX4W473FN5US,Canny detector,détecteur de Canny,détecteur de Canny
29,AHX4W473FN5US,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,AHX4W473FN5US,Categorical distribution,distribution catégorielle,distribution catégorique
29,AJFSM5DLXF59T,Caltech-101,Caltech-101,Caltech-101
29,AJFSM5DLXF59T,CamemBERT,CamemBERT,CamemBERT
29,AJFSM5DLXF59T,Canny detector,détecteur de Canny,détecteur de Canny
29,AJFSM5DLXF59T,Canny edge detector,détecteur de contours Canny,détecteur de contours de Canny
29,AJFSM5DLXF59T,Categorical distribution,distribution catégorielle,distribution catégorique
30,A14F5XX4Y4KG9P,Chamfer Distance,Distance de chanfrein,Distance de Chamfer
30,A14F5XX4Y4KG9P,Charniak parser,analyseur Charniak,Analyseur Charniak
30,A14F5XX4Y4KG9P,Chebyshev acceleration,Accélération de Tchebychev,Accélération de Chebyshev
30,A14F5XX4Y4KG9P,Chebyshev polynomial,polynôme de Chebyshev,Polynôme de Chebyshev
30,A14F5XX4Y4KG9P,Chernoff bound,borne de Chernoff,Majorant de Chernoff
30,A1DEIZQB0X8KNT,Chamfer Distance,Distance de chanfrein,distance de Chamfer
30,A1DEIZQB0X8KNT,Charniak parser,analyseur Charniak,analyseur de Charniak
30,A1DEIZQB0X8KNT,Chebyshev acceleration,Accélération de Tchebychev,accélération de Chebyshev
30,A1DEIZQB0X8KNT,Chebyshev polynomial,polynôme de Chebyshev,polynôme de Chebyshev
30,A1DEIZQB0X8KNT,Chernoff bound,borne de Chernoff,borne de Chernoff
30,A1S9SJ5CZTZH1M,Chamfer Distance,Distance de chanfrein,Distance de Chamfer
30,A1S9SJ5CZTZH1M,Charniak parser,analyseur Charniak,analyseur Charniak
30,A1S9SJ5CZTZH1M,Chebyshev acceleration,Accélération de Tchebychev,analyseur Charniak
30,A1S9SJ5CZTZH1M,Chebyshev polynomial,polynôme de Chebyshev,polynôme de Chebyshev
30,A1S9SJ5CZTZH1M,Chernoff bound,borne de Chernoff,borne de Chernoff
30,A21RTAAAV3BQ1U,Chamfer Distance,Distance de chanfrein,Distance de Chamfer
30,A21RTAAAV3BQ1U,Charniak parser,analyseur Charniak,analyseur Charniak
30,A21RTAAAV3BQ1U,Chebyshev acceleration,Accélération de Tchebychev,accélération de Chebyshev
30,A21RTAAAV3BQ1U,Chebyshev polynomial,polynôme de Chebyshev,polynôme de Chebyshev
30,A21RTAAAV3BQ1U,Chernoff bound,borne de Chernoff,borne de Chernoff
30,A2QG6WA7SYJY5Y,Chamfer Distance,Distance de chanfrein,Distance de Chamfer
30,A2QG6WA7SYJY5Y,Charniak parser,analyseur Charniak,analyseur Charniak
30,A2QG6WA7SYJY5Y,Chebyshev acceleration,Accélération de Tchebychev,accélération de Chebyshev
30,A2QG6WA7SYJY5Y,Chebyshev polynomial,polynôme de Chebyshev,polynôme de Chebyshev
30,A2QG6WA7SYJY5Y,Chernoff bound,borne de Chernoff,borne de Chernoff
30,A39NCWTB8S9SVH,Chamfer Distance,Distance de chanfrein,Distance de Chamfre
30,A39NCWTB8S9SVH,Charniak parser,analyseur Charniak,Parseur de Charniak
30,A39NCWTB8S9SVH,Chebyshev acceleration,Accélération de Tchebychev,Accélération de Chebyshev
